Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,124.66000366210938,126.2699966430664,124.2300033569336,125.8499984741211,120.65303039550781,2708000
2020-01-03,124.31999969482422,125.0999984741211,123.94000244140625,124.5999984741211,119.45467376708984,2090600
2020-01-06,123.37000274658203,124.16000366210938,123.12000274658203,124.05999755859375,118.93694305419922,2855200
2020-01-07,123.47000122070312,124.4000015258789,123.36000061035156,123.41000366210938,118.31379699707031,2042300
2020-01-08,124.05000305175781,126.36000061035156,123.80000305175781,125.54000091552734,120.35585021972656,3458200
2020-01-09,126.48999786376953,127.87999725341797,126.38999938964844,127.80999755859375,122.5321044921875,2787100
2020-01-10,127.58000183105469,128.1699981689453,126.91999816894531,127.27999877929688,122.02400970458984,2789200
2020-01-13,127.83999633789062,128.9499969482422,127.62999725341797,128.5399932861328,123.23194885253906,3285700
2020-01-14,128.6199951171875,130.08999633789062,128.33999633789062,128.8000030517578,123.4812240600586,3836000
2020-01-15,128.69000244140625,129.83999633789062,128.4499969482422,129.82000732421875,124.45912170410156,3187200
2020-01-16,130.5,130.92999267578125,129.7100067138672,130.5500030517578,125.15895080566406,2424500
2020-01-17,131.4499969482422,131.86000061035156,130.7899932861328,131.52000427246094,126.08890533447266,3659400
2020-01-21,131.11000061035156,131.82000732421875,130.38999938964844,130.52999877929688,125.13980865478516,3102700
2020-01-22,130.92999267578125,132.27000427246094,130.92999267578125,131.49000549316406,126.06015014648438,2483800
2020-01-23,131.25999450683594,131.57000732421875,130.13999938964844,131.3699951171875,125.94510650634766,3841000
2020-01-24,136.36000061035156,138.1300048828125,133.85000610351562,135.11000061035156,129.5306396484375,8612500
2020-01-27,131.14999389648438,131.97999572753906,128.8699951171875,130.63999938964844,125.2452392578125,6432400
2020-01-28,132.0,133.8699951171875,131.13999938964844,132.4499969482422,126.9804916381836,3712700
2020-01-29,132.47999572753906,133.1300048828125,131.44000244140625,131.67999267578125,126.24226379394531,2518400
2020-01-30,130.75,133.3300018310547,130.44000244140625,133.22000122070312,127.7187271118164,2428500
2020-01-31,132.1699981689453,132.25,129.3800048828125,129.8699951171875,124.50704956054688,3522600
2020-02-03,130.5500030517578,132.22000122070312,130.4499969482422,131.0,125.59037780761719,2721900
2020-02-04,132.8800048828125,133.33999633789062,131.72000122070312,131.85000610351562,126.4052963256836,2547500
2020-02-05,133.42999267578125,133.8000030517578,131.2899932861328,133.60000610351562,128.08302307128906,4084500
2020-02-06,134.16000366210938,134.35000610351562,133.11000061035156,133.25,127.7474365234375,1708600
2020-02-07,132.57000732421875,132.75,131.33999633789062,131.82000732421875,126.37651824951172,2885600
2020-02-10,131.61000061035156,132.5,131.35000610351562,132.24000549316406,126.77918243408203,1816500
2020-02-11,133.02999877929688,133.64999389648438,132.32000732421875,132.6300048828125,127.153076171875,1733300
2020-02-12,133.38999938964844,133.72000122070312,132.52999877929688,133.24000549316406,127.73786926269531,1715400
2020-02-13,133.14999389648438,134.6699981689453,133.05999755859375,134.4600067138672,128.90750122070312,3178300
2020-02-14,134.7100067138672,136.3699951171875,134.52999877929688,135.8699951171875,130.25924682617188,2360300
2020-02-18,135.8699951171875,136.75,134.94000244140625,135.60000610351562,130.0004119873047,2428200
2020-02-19,136.3000030517578,137.4199981689453,136.1199951171875,136.92999267578125,131.27548217773438,1785000
2020-02-20,136.41000366210938,138.0399932861328,134.89999389648438,136.5800018310547,130.93995666503906,2541700
2020-02-21,136.1999969482422,136.27000427246094,133.88999938964844,134.89999389648438,129.329345703125,3106100
2020-02-24,129.42999267578125,130.9600067138672,127.2300033569336,128.19000244140625,122.89641571044922,6329300
2020-02-25,127.70999908447266,127.98999786376953,119.91000366210938,120.9000015258789,115.90745544433594,7628100
2020-02-26,121.2699966430664,122.43000030517578,118.47000122070312,118.5,113.60655212402344,5268000
2020-02-27,115.9000015258789,117.4800033569336,112.77999877929688,112.80999755859375,108.15152740478516,8279800
2020-02-28,109.05000305175781,111.02999877929688,107.0,109.93000030517578,105.39044952392578,11362100
2020-03-02,111.11000061035156,113.98999786376953,108.58999633789062,113.87000274658203,109.16776275634766,9851600
2020-03-03,115.0199966430664,116.4000015258789,107.0,108.01000213623047,103.54974365234375,9285000
2020-03-04,110.25,115.79000091552734,109.25,115.69999694824219,110.92217254638672,7470900
2020-03-05,111.62000274658203,112.58999633789062,109.69999694824219,110.94000244140625,106.3587646484375,12060600
2020-03-06,105.7300033569336,108.7699966430664,103.79000091552734,108.23999786376953,103.7702407836914,9897700
2020-03-09,100.87000274658203,101.44000244140625,96.94000244140625,98.29000091552734,94.23112487792969,12266300
2020-03-10,101.93000030517578,103.37000274658203,97.44999694824219,103.30000305175781,99.03423309326172,9793200
2020-03-11,100.30000305175781,100.95999908447266,93.87000274658203,95.37999725341797,91.44129180908203,8822900
2020-03-12,87.66000366210938,89.61000061035156,81.80999755859375,83.52999877929688,80.08064270019531,12206600
2020-03-13,90.37999725341797,100.08000183105469,84.30000305175781,99.5999984741211,95.48702239990234,12680400
2020-03-16,82.44000244140625,93.18000030517578,80.37000274658203,85.87000274658203,82.32400512695312,15072400
2020-03-17,87.61000061035156,88.94000244140625,83.22000122070312,86.58000183105469,83.00468444824219,10512200
2020-03-18,80.0199966430664,81.5199966430664,67.0,73.75,70.70450592041016,14359300
2020-03-19,72.54000091552734,77.88999938964844,69.79000091552734,77.06999969482422,73.88741302490234,12330400
2020-03-20,78.9800033569336,82.44000244140625,72.55999755859375,74.12000274658203,71.05923461914062,12208600
2020-03-23,72.81999969482422,75.41999816894531,68.12000274658203,68.95999908447266,66.1123046875,8907600
2020-03-24,73.51000213623047,84.7699966430664,71.69999694824219,84.05000305175781,80.57917785644531,10593900
2020-03-25,87.61000061035156,96.45999908447266,85.31999969482422,90.16999816894531,86.4464340209961,11046500
2020-03-26,92.23999786376953,99.69000244140625,90.83999633789062,93.29000091552734,89.43760681152344,9459400
2020-03-27,87.94000244140625,91.97000122070312,85.81999969482422,88.7300033569336,85.06590270996094,6999800
2020-03-30,88.51000213623047,91.38999938964844,85.2699966430664,90.2699966430664,86.54230499267578,5565000
2020-03-31,89.94000244140625,90.9000015258789,85.06999969482422,85.61000061035156,82.07474517822266,6075900
2020-04-01,80.6500015258789,81.30999755859375,77.0,77.83999633789062,74.62560272216797,8313400
2020-04-02,77.05999755859375,79.12000274658203,75.83000183105469,76.66000366210938,73.902587890625,8338100
2020-04-03,76.0,76.66000366210938,72.61000061035156,73.5999984741211,70.95264434814453,10023100
2020-04-06,80.22000122070312,84.25,78.73999786376953,83.87000274658203,80.8532485961914,11253000
2020-04-07,91.43000030517578,93.30000305175781,87.41999816894531,87.58000183105469,84.42980194091797,8693200
2020-04-08,89.20999908447266,93.0,88.12000274658203,92.08000183105469,88.76793670654297,6122800
2020-04-09,94.58999633789062,97.8499984741211,93.45999908447266,94.81999969482422,91.40937805175781,6902500
2020-04-13,93.29000091552734,93.41999816894531,87.94000244140625,90.33000183105469,87.08087921142578,5037700
2020-04-14,91.45999908447266,92.5,85.91000366210938,88.38999938964844,85.21066284179688,8703200
2020-04-15,83.43000030517578,85.4000015258789,80.68000030517578,83.79000091552734,80.77610778808594,10415600
2020-04-16,83.79000091552734,83.94000244140625,80.33000183105469,81.3499984741211,78.42389678955078,7526600
2020-04-17,85.31999969482422,87.38999938964844,84.27999877929688,87.38999938964844,84.24663543701172,8269000
2020-04-20,84.58999633789062,85.2699966430664,82.69000244140625,84.01000213623047,80.98820495605469,6140400
2020-04-21,80.7300033569336,82.45999908447266,79.47000122070312,81.5199966430664,78.5877685546875,7360300
2020-04-22,83.5999984741211,83.66000366210938,81.97000122070312,82.54000091552734,79.57109832763672,5130300
2020-04-23,83.23999786376953,84.77999877929688,81.70999908447266,82.45999908447266,79.49395751953125,5807200
2020-04-24,84.12999725341797,84.77999877929688,81.30999755859375,83.16999816894531,80.17841339111328,9125400
2020-04-27,83.47000122070312,85.1500015258789,82.33999633789062,85.05999755859375,82.00045013427734,7785000
2020-04-28,87.55999755859375,88.95999908447266,86.20999908447266,88.19000244140625,85.01786804199219,7165900
2020-04-29,91.75,96.38999938964844,90.88999938964844,96.12000274658203,92.66260528564453,9396500
2020-04-30,93.75,94.30999755859375,91.16999816894531,91.25,87.96780395507812,6553700
2020-05-01,88.0999984741211,89.06999969482422,87.16000366210938,88.31999969482422,85.1431884765625,4620200
2020-05-04,86.08999633789062,87.37000274658203,85.0199966430664,86.37999725341797,83.27295684814453,4875400
2020-05-05,88.0,88.7300033569336,86.36000061035156,86.73999786376953,83.62001037597656,4410300
2020-05-06,87.48999786376953,87.76000213623047,83.86000061035156,84.0,80.97857666015625,4723400
2020-05-07,85.30000305175781,87.37000274658203,84.93000030517578,86.7300033569336,83.61038208007812,4627600
2020-05-08,88.5,89.66000366210938,87.55000305175781,89.5,86.2807388305664,3913100
2020-05-11,87.5,87.6500015258789,85.30000305175781,85.33000183105469,82.26073455810547,5917600
2020-05-12,86.0999984741211,87.26000213623047,83.0999984741211,83.13999938964844,80.1495132446289,5504900
2020-05-13,82.0,82.12999725341797,77.4000015258789,78.02999877929688,75.22332000732422,10681600
2020-05-14,76.91999816894531,83.9000015258789,76.0,83.80999755859375,80.79540252685547,10625100
2020-05-15,82.47000122070312,83.38999938964844,81.22000122070312,82.22000122070312,79.26258850097656,6618600
2020-05-18,86.72000122070312,89.0,85.91999816894531,88.41000366210938,85.22994995117188,7781700
2020-05-19,88.41999816894531,89.83999633789062,86.61000061035156,87.26000213623047,84.12132263183594,4920600
2020-05-20,89.18000030517578,91.33999633789062,88.7699966430664,90.7300033569336,87.46650695800781,5218500
2020-05-21,90.11000061035156,91.43000030517578,89.12000274658203,89.83000183105469,86.59886932373047,6241900
2020-05-22,89.70999908447266,89.94999694824219,88.20999908447266,89.33000183105469,86.11685180664062,3734500
