Date,Open,High,Low,Close,Adj Close,Volume
2019-12-30,13.194000244140625,13.430000305175781,13.001999855041504,13.07800006866455,9.239733695983887,16342685
2020-01-06,12.920000076293945,13.045999526977539,12.657999992370605,12.829999923706055,9.064519882202148,43669528
2020-01-13,12.90999984741211,12.90999984741211,12.343999862670898,12.432000160217285,8.783329010009766,41312285
2020-01-20,12.402000427246094,12.503999710083008,11.973999977111816,12.142000198364258,8.578441619873047,37379178
2020-01-27,11.947999954223633,12.170000076293945,11.6899995803833,11.732000350952148,8.288772583007812,51252745
2020-02-03,11.819999694824219,12.755999565124512,11.680000305175781,12.208000183105469,8.625070571899414,58574544
2020-02-10,12.086000442504883,12.630000114440918,11.965999603271484,12.26200008392334,8.663222312927246,47407281
2020-02-17,12.342000007629395,12.47599983215332,12.017999649047852,12.079999923706055,8.534637451171875,39446365
2020-02-24,11.59000015258789,11.979999542236328,11.069999694824219,11.241999626159668,7.942582130432129,101352066
2020-03-02,11.380000114440918,11.380000114440918,10.3100004196167,10.517999649047852,7.431069374084473,72426063
2020-03-09,9.100000381469727,9.807000160217285,7.71999979019165,8.380999565124512,5.921257019042969,119033721
2020-03-16,8.09000015258789,8.097999572753906,5.510000228881836,6.144000053405762,4.340795993804932,126490617
2020-03-23,5.880000114440918,7.579999923706055,5.739999771118164,6.478000164031982,4.576769828796387,88283180
2020-03-30,6.425000190734863,6.659999847412109,6.110000133514404,6.199999809265137,4.380360126495361,50391218
2020-04-06,6.379000186920166,7.630000114440918,6.284999847412109,7.479000091552734,5.2839860916137695,51957935
2020-04-13,7.479000091552734,7.783999919891357,7.059000015258789,7.322000026702881,5.173064708709717,38629738
2020-04-20,7.369999885559082,7.550000190734863,7.0980000495910645,7.349999904632568,5.192846298217773,30203173
2020-04-27,7.591000080108643,8.489999771118164,7.519999980926514,8.015999794006348,6.26204776763916,38974214
2020-05-04,7.307631015777588,7.473712921142578,7.133955955505371,7.374063968658447,5.760571479797363,34227129
2020-05-11,7.445241928100586,7.527809143066406,6.59584903717041,6.83595609664917,5.34020471572876,41475882
2020-05-18,6.909032821655273,7.592343807220459,6.602491855621338,7.038103103637695,5.49812126159668,78320464
2020-05-25,7.14344596862793,7.982399940490723,7.106433868408203,7.537299156188965,5.888090133666992,68506769
